contract_number,client_account,S3_full_path,file_name,doc_type,S3_vectors,OpenSearch
71451,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/71451/Anthem AMD#29 Offshore Locations 4-10-23.docx,Anthem AMD#29 Offshore Locations 4-10-23.docx,Amendment,True,--
70239,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70239/Aetna - Cotivti - Amend 01 - JK - 05012023 - Dynamics_70239.pdf,Aetna - Cotivti - Amend 01 - JK - 05012023 - Dynamics_70239.pdf,Amendment,True,--
70239,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70239/Aetna ADD#1 to AMD#11 PCCV Medicaid 4-20-23.docx,Aetna ADD#1 to AMD#11 PCCV Medicaid 4-20-23.docx,Amendment,True,--
70239,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70239/Aetna ADD#1 to AMD#11 to SCH#15 12-5-22.docx,Aetna ADD#1 to AMD#11 to SCH#15 12-5-22.docx,Amendment,True,--
70239,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70239/Aetna ADD#1 to AMD#11 to SCH#15 2-1-23.docx,Aetna ADD#1 to AMD#11 to SCH#15 2-1-23.docx,Amendment,True,--
70239,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70239/Aetna ADD#1 to AMD#11 to SCH#15 2-1-23_20230315.docx,Aetna ADD#1 to AMD#11 to SCH#15 2-1-23_20230315.docx,Amendment,True,--
71604,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/71604/CVS Pharmacy, Inc - Cotiviti Inc - AMD - AS - 05202023 - Dynamics_71604.pdf","CVS Pharmacy, Inc - Cotiviti Inc - AMD - AS - 05202023 - Dynamics_71604.pdf",Amendment,True,--
70148,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70148/AMD#4 to Schedule 11 Jk 11-23-22.docx,AMD#4 to Schedule 11 Jk 11-23-22.docx,Amendment,True,--
70148,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70148/AMD#6 to Schedule 11 1-17-23.docx,AMD#6 to Schedule 11 1-17-23.docx,Amendment,True,--
70148,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70148/Aetna Life Insurance Company - Cotiviti Inc - AMD 6 - JK - 02152023 - Dynamics_70148.pdf,Aetna Life Insurance Company - Cotiviti Inc - AMD 6 - JK - 02152023 - Dynamics_70148.pdf,Amendment,True,--
70148,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/70148/CW2514758 - Aetna - Cotiviti, Inc, Amendment No 6 to Schedule No 11 to the MBA 2023 - 2026.docx - signed.pdf","CW2514758 - Aetna - Cotiviti, Inc, Amendment No 6 to Schedule No 11 to the MBA 2023 - 2026.docx - signed.pdf",Amendment,True,--
70105,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/70105/Aetna - Cotiviti, Inc, Claim Pattern Review Validation SOW 2023 - 2026 in CW2520117 - signed.pdf","Aetna - Cotiviti, Inc, Claim Pattern Review Validation SOW 2023 - 2026 in CW2520117 - signed.pdf",SOW,True,--
70105,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70105/Aetna CPR SOW 11-11-22.docx,Aetna CPR SOW 11-11-22.docx,SOW,True,--
70105,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70105/Aetna CPR SOW 11-21-22.docx,Aetna CPR SOW 11-21-22.docx,SOW,True,--
70105,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70105/Aetna CPR SOW redline 1-4-23.docx,Aetna CPR SOW redline 1-4-23.docx,SOW,True,--
70105,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70105/Aetna CPR SOW redline 3-22-23v.2.docx,Aetna CPR SOW redline 3-22-23v.2.docx,SOW,True,--
70105,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70105/CVS Pharmacy (Aetna) - Cotiviti -  SOW (2023 - 2026)  - JK - 03232023 - Dynamics_70105.pdf,CVS Pharmacy (Aetna) - Cotiviti -  SOW (2023 - 2026)  - JK - 03232023 - Dynamics_70105.pdf,SOW,True,--
71185,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/71185/Aetna AMD#33 2-27-23.docx,Aetna AMD#33 2-27-23.docx,Amendment,True,--
71185,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/71185/Aetna LIC - Cotiviti - Amd 30 - JK -04262023 - Dynamics_71185.pdf,Aetna LIC - Cotiviti - Amd 30 - JK -04262023 - Dynamics_71185.pdf,Amendment,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Aetna - Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Internal Copy (JD 12.21.22).docx,Aetna - Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Internal Copy (JD 12.21.22).docx,SOW,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Aetna Life Insurance Company - Cotiviti - SOW-JK - 05192023 - Dynamics _70513.pdf,Aetna Life Insurance Company - Cotiviti - SOW-JK - 05192023 - Dynamics _70513.pdf,SOW,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Aetna MR Ret HEDIS SOW clean 5-11-23v.2.docx,Aetna MR Ret HEDIS SOW clean 5-11-23v.2.docx,SOW,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Aetna MR Ret HEDIS SOW redline 5-11-23v.2.docx,Aetna MR Ret HEDIS SOW redline 5-11-23v.2.docx,SOW,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Aetna- Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Off Cycle (Medicaid) Final) (SBC 03.09.23).docx,Aetna- Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Off Cycle (Medicaid) Final) (SBC 03.09.23).docx,SOW,True,--
70513,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/70513/CW2526362 - Aetna - Cotiviti, Inc - SOW for Medical Record Retrieval Storage (Medicaid) - 2023-2024.docx - signed.pdf","CW2526362 - Aetna - Cotiviti, Inc - SOW for Medical Record Retrieval Storage (Medicaid) - 2023-2024.docx - signed.pdf",SOW,True,--
70513,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70513/Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Off Cycle (Medicaid) Client Release 2.0  (SBC 02.23.23) (002).docx,Cotiviti -HEDIS MEDICAL RECORD RETRIEVAL STORAGE SOW Off Cycle (Medicaid) Client Release 2.0  (SBC 02.23.23) (002).docx,SOW,True,--
70831,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70831/Aetna LIC - Cotiviti - Amd - TE - 03012023 - Dynamics_70831.pdf,Aetna LIC - Cotiviti - Amd - TE - 03012023 - Dynamics_70831.pdf,Amendment,True,--
69136,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/69136/Aetna Life Insurance Company - Cotiviti Inc - SOW - JK - 12212022 - Dynamics_69136.pdf,Aetna Life Insurance Company - Cotiviti Inc - SOW - JK - 12212022 - Dynamics_69136.pdf,SOW,True,--
70739,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70739/Aetna - Cotiviti - Amendment - MS - 11222022 - Dynamics_70739.docx,Aetna - Cotiviti - Amendment - MS - 11222022 - Dynamics_70739.docx,Amendment,True,--
69865,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/69865/Aetna AMD#32 OH regulatory 10-19-22.docx,Aetna AMD#32 OH regulatory 10-19-22.docx,Regulatory Addendum/Exhibit,True,--
69865,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/69865/Cotiviti- Aetna RCA Amendment Draft 10.20.2022 (new) in CW2372033 - signed.pdf,Cotiviti- Aetna RCA Amendment Draft 10.20.2022 (new) in CW2372033 - signed.pdf,Regulatory Addendum/Exhibit,True,--
70115,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70115/Aetna Life Insurance Company - Cotiviti - NDA - JK - Dynamics_70115.pdf,Aetna Life Insurance Company - Cotiviti - NDA - JK - Dynamics_70115.pdf,NDA,True,--
70115,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70115/Aetna RCA MSA AMD 11-16-22.docx,Aetna RCA MSA AMD 11-16-22.docx,NDA,True,--
70115,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/70115/Dynamics_-_70115_signed.pdf,Dynamics_-_70115_signed.pdf,NDA,True,--
68963,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68963/Aetna Assignment Amendment 7-18-22.doc,Aetna Assignment Amendment 7-18-22.doc,Amendment,True,--
68963,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68963/Aetna Life Insurance Company - Cotiviti - Amendment 13 - JK - 07312022 - Dynamics_68963.pdf,Aetna Life Insurance Company - Cotiviti - Amendment 13 - JK - 07312022 - Dynamics_68963.pdf,Amendment,True,--
68963,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/68963/CW2288898 - Cotiviti, Inc - Amendment 13 to MBA  (2019).doc - signed.pdf","CW2288898 - Cotiviti, Inc - Amendment 13 to MBA  (2019).doc - signed.pdf",Amendment,True,--
63344,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63344/Aetna Life Insurance Company - Cotiviti - Work Order - JK - 06292022 - Dynamics_63344.pdf,Aetna Life Insurance Company - Cotiviti - Work Order - JK - 06292022 - Dynamics_63344.pdf,SOW,True,--
63344,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63344/Aetna OhioRise WelcomeET SOW 11152021.docx,Aetna OhioRise WelcomeET SOW 11152021.docx,SOW,True,--
63344,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63344/CW2479526 - Aetna Eliza (Cotiviti) OhioRise Welcome Engage and Transfer IVR SMS Statement of Work 2022-2023.docx - signed.pdf,CW2479526 - Aetna Eliza (Cotiviti) OhioRise Welcome Engage and Transfer IVR SMS Statement of Work 2022-2023.docx - signed.pdf,SOW,True,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/Aetna Life Insurance Company - Cotiviti - Statement of Destruction - JK - 06282022 - Dynamics_68779.pdf,Aetna Life Insurance Company - Cotiviti - Statement of Destruction - JK - 06282022 - Dynamics_68779.pdf,Statement of Destruction,True,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/Copy of DD_2022-077_Data_Checklist_Approval.xlsx,Copy of DD_2022-077_Data_Checklist_Approval.xlsx,Statement of Destruction,--,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/DD 2022-077_Statement_of_Destruction_Template.docx,DD 2022-077_Statement_of_Destruction_Template.docx,Statement of Destruction,True,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/DD_2022-077_Authorization_Approval.pdf,DD_2022-077_Authorization_Approval.pdf,Statement of Destruction,True,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/DD_2022-077_Errant_Data_Remediation.pdf,DD_2022-077_Errant_Data_Remediation.pdf,Statement of Destruction,True,--
68779,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68779/DD_2022-077_Statement_of_Destruction_Aetna_ (6.28.2022).pdf,DD_2022-077_Statement_of_Destruction_Aetna_ (6.28.2022).pdf,Statement of Destruction,True,--
68870,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68870/Aetna Life Insurance Company - Cotiviti - SOW - JK - 07262022 - Dynamics_68870.pdf,Aetna Life Insurance Company - Cotiviti - SOW - JK - 07262022 - Dynamics_68870.pdf,SOW,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/Aetna Coding Project Letter final clean 6-20-22 - executed.pdf,Aetna Coding Project Letter final clean 6-20-22 - executed.pdf,Letter,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/Aetna Coding Project Letter final clean 6-20-22.docx,Aetna Coding Project Letter final clean 6-20-22.docx,Letter,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/Aetna Coding Project Letter redline 5-27-22.docx,Aetna Coding Project Letter redline 5-27-22.docx,Letter,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/Aetna Life Insurance Company - Cotiviti - Letter - JK - 06242022 - Dynamics_68476.pdf,Aetna Life Insurance Company - Cotiviti - Letter - JK - 06242022 - Dynamics_68476.pdf,Letter,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/Dynamics_-_68476_signed.pdf,Dynamics_-_68476_signed.pdf,Letter,True,--
68476,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68476/RE Aetna Code Only LetterAgreement - Ciox Charts.msg,RE Aetna Code Only LetterAgreement - Ciox Charts.msg,Letter,True,--
68660,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68660/Aetna Life Insurance Company - Cotiviti - Amendment - JK - 06162022 - Dynamics_68660.pdf,Aetna Life Insurance Company - Cotiviti - Amendment - JK - 06162022 - Dynamics_68660.pdf,Amendment,True,--
68660,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68660/Aetna OH Regulatory Addendum redline 6-15-22.docx,Aetna OH Regulatory Addendum redline 6-15-22.docx,Amendment,True,--
68660,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68660/Eliza OhioRISE FDR RCA Amendment Draft.docx,Eliza OhioRISE FDR RCA Amendment Draft.docx,Amendment,True,--
68660,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68660/Eliza OhioRise Compliance Approval.PNG,Eliza OhioRise Compliance Approval.PNG,Amendment,--,--
66189,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66189/Aetna CO 2 to SOW 001.docx,Aetna CO 2 to SOW 001.docx,Work Order / Change Request,True,--
66189,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66189/Aetna-Eliza Corporation-Change Order No 1 to SOW No 1 Medicaid Illinicare Welcome Program-2.21.2022.docx,Aetna-Eliza Corporation-Change Order No 1 to SOW No 1 Medicaid Illinicare Welcome Program-2.21.2022.docx,Work Order / Change Request,True,--
66189,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66189/CVS Pharmacy - Cotiviti - Change Order #1 - KW - 06072022 - Dynamics_66189.pdf,CVS Pharmacy - Cotiviti - Change Order #1 - KW - 06072022 - Dynamics_66189.pdf,Work Order / Change Request,True,--
66189,Aetna Life Insurance Company,"s3://ml-legal-restricted/contract-docs/66189/CW2464839 - Aetna- Cotiviti, Inc (fka Eliza Corporation)-CO1 to Medicaid Illinicare Welcome SOW-2022.docx - signed.pdf","CW2464839 - Aetna- Cotiviti, Inc (fka Eliza Corporation)-CO1 to Medicaid Illinicare Welcome SOW-2022.docx - signed.pdf",Work Order / Change Request,True,--
68600,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68600/Aetna Life Insurance Company - Cotiviti - Amendment #3 - JK - 06072022 - Dynamics_68600.pdf,Aetna Life Insurance Company - Cotiviti - Amendment #3 - JK - 06072022 - Dynamics_68600.pdf,Amendment,True,--
68600,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68600/Cotiviti-Aetna FL RCA Amendment in CW2241329.pdf,Cotiviti-Aetna FL RCA Amendment in CW2241329.pdf,Amendment,True,--
68209,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68209/Aetna AMD#11 to Schedule 15 4-24-22.docx,Aetna AMD#11 to Schedule 15 4-24-22.docx,Amendment,True,--
68209,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68209/Aetna Life Insurance Company - Cotiviti - Amendment 14 - JK - 06202022 - Dynamics_68209.pdf,Aetna Life Insurance Company - Cotiviti - Amendment 14 - JK - 06202022 - Dynamics_68209.pdf,Amendment,True,--
68068,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68068/Aetna-CVS - Cotiviti - Amendment 01 - SC - 04052022 - Dynamics_68068.pdf,Aetna-CVS - Cotiviti - Amendment 01 - SC - 04052022 - Dynamics_68068.pdf,Amendment,True,--
68068,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/68068/CW2470898 - Cotiviti Inc Amendment 2 to Schedule 19 2022 - 2025.docx - signed.pdf,CW2470898 - Cotiviti Inc Amendment 2 to Schedule 19 2022 - 2025.docx - signed.pdf,Amendment,True,--
63290,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63290/Aetna- Cotiviti Inc- Amendment No. 001 to Schedule No. 018 to MBA 2022-2025 in CW2471172 - signed.pdf,Aetna- Cotiviti Inc- Amendment No. 001 to Schedule No. 018 to MBA 2022-2025 in CW2471172 - signed.pdf,Amendment,True,--
63290,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63290/Aetna-CVS - Cotiviti - Amendment 01 - JK - 04122022 - Dynamics_63290.pdf,Aetna-CVS - Cotiviti - Amendment 01 - JK - 04122022 - Dynamics_63290.pdf,Amendment,True,--
63290,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63290/INTERNAL REVIEW DRAFT Amendment to Schedule 18.docx,INTERNAL REVIEW DRAFT Amendment to Schedule 18.docx,Amendment,True,--
67475,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/67475/Aetna Life Insurance Company - Cotiviti - Amendment - KW - 03162022 - Dynamics_67475.pdf,Aetna Life Insurance Company - Cotiviti - Amendment - KW - 03162022 - Dynamics_67475.pdf,Amendment,True,--
67475,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/67475/Aetna Meritain 2022 Renewal.docx,Aetna Meritain 2022 Renewal.docx,Amendment,True,--
67475,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/67475/Amendment 1 - Eliza Corporation Customer Service Satisfaction Survey Program Statement of Work 2019-2022.docx,Amendment 1 - Eliza Corporation Customer Service Satisfaction Survey Program Statement of Work 2019-2022.docx,Amendment,True,--
67475,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/67475/CW2467608 - Aetna - Eliza Corporation Meritain Customer Service Satisfaction Survey Program Order Form 2022-2023.docx - signed.pdf,CW2467608 - Aetna - Eliza Corporation Meritain Customer Service Satisfaction Survey Program Order Form 2022-2023.docx - signed.pdf,Amendment,True,--
66575,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66575/Aetna AMD#11 to Schedule 15 2-23-22.docx,Aetna AMD#11 to Schedule 15 2-23-22.docx,Amendment,True,--
66575,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66575/Aetna AMD#11 to Schedule 15 Medicaid TAT 2-3-22.docx,Aetna AMD#11 to Schedule 15 Medicaid TAT 2-3-22.docx,Amendment,True,--
66575,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/66575/CVS Pharmacy - Cotiviti - Amendment 13 - JK - 04112022 - Dynamics_66575.pdf,CVS Pharmacy - Cotiviti - Amendment 13 - JK - 04112022 - Dynamics_66575.pdf,Amendment,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Aetna Life Insurance Company - Cotiviti - Change Order - SC - 02032022 - Dynamics_63362.pdf,Aetna Life Insurance Company - Cotiviti - Change Order - SC - 02032022 - Dynamics_63362.pdf,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Aetna(CVS) -Cotiviti Amend 1 to HEDIS Medical Retrieval and Storage SOW (add approved auth users) Client Release 1.0 (SBC 11.29.21).docx,Aetna(CVS) -Cotiviti Amend 1 to HEDIS Medical Retrieval and Storage SOW (add approved auth users) Client Release 1.0 (SBC 11.29.21).docx,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Aetna(CVS) -Cotiviti Amend 1 to HEDIS Medical Retrieval and Storage SOW (add approved auth users) Final (SBC 11.29.21).docx,Aetna(CVS) -Cotiviti Amend 1 to HEDIS Medical Retrieval and Storage SOW (add approved auth users) Final (SBC 11.29.21).docx,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Aetna-Cotiviti-Change Order (Amendment) No. 1 to Medical Retrieval SOW for Medicaid.msg,Aetna-Cotiviti-Change Order (Amendment) No. 1 to Medical Retrieval SOW for Medicaid.msg,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Aetna-Cotiviti-Change Order No 1 to Medical Record Retrieval Storage (Medicaid) Statement of Work-12.20.2021-From Aetna.docx,Aetna-Cotiviti-Change Order No 1 to Medical Record Retrieval Storage (Medicaid) Statement of Work-12.20.2021-From Aetna.docx,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/Dynamics_-_63362_signed.pdf,Dynamics_-_63362_signed.pdf,Work Order / Change Request,True,--
63362,Aetna Life Insurance Company,s3://ml-legal-restricted/contract-docs/63362/RE Aetna Medicaid Quality Retrieval Request.msg,RE Aetna Medicaid Quality Retrieval Request.msg,Work Order / Change Request,True,--
