contract_number,account_name,s3_full_path,file_name,doc_type,s3_vectors,opensearch,status_reason,contract_title,contract_requester,reviewing_attorney,created_on,document_effective_date,account_type,parent_contract,solution_line,sharepoint_document_url,related_product,document_title
64564,Blue Shield of California,s3://ml-legal-restricted/contract-docs/64564/36958_Blue Shield CA Accent Amd 1 051010.pdf,36958_Blue Shield CA Accent Amd 1 051010.pdf,Amendment,True,--,Fully-Executed/Complete,Blue Shield CA Accent Amd 1 051010 (CI CID 11197),Dynamics SVC,Dynamics SVC,2021-11-29 20:14:01,2010-05-10,Client,64563.0,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/64564/36958_Blue Shield CA Accent Amd 1 051010.pdf,Accent COB,AMENDMENT NUMBER ONE TO THE SERVICES AGREEMENT
64563,Blue Shield of California,s3://ml-legal-restricted/contract-docs/64563/31695_Blue Shield CA Accent Svcs Agreement 040110.pdf,31695_Blue Shield CA Accent Svcs Agreement 040110.pdf,MSA,True,--,Fully-Executed/Complete,Blue Shield CA Accent Svcs Agreement 040110 (CI CID 10268),Dynamics SVC,Dynamics SVC,2021-11-29 20:14:00,2010-04-01,Client,,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/64563/31695_Blue Shield CA Accent Svcs Agreement 040110.pdf,Accent COB,SERVICES AGREEMENT
65996,Blue Shield of California,s3://ml-legal-restricted/contract-docs/65996/14441_Blue Shield of CA Amendment 1 to Agreement eff 01 01 10.pdf,14441_Blue Shield of CA Amendment 1 to Agreement eff 01 01 10.pdf,Amendment,True,--,Fully-Executed/Complete,BS of CA Prudent Amendment 1 (CI CID 6719),Dynamics SVC,Dynamics SVC,2021-11-29 20:58:15,2010-01-01,Client,64562.0,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/65996/14441_Blue Shield of CA Amendment 1 to Agreement eff 01 01 10.pdf,Record Import/Clean Up,Amendment No. 1 To The Consulting Agreement No. 10681
3670,Blue Shield of California,s3://ml-legal-restricted/contract-docs/00003670/BS CA- MSA & DxCG SOW 6-26-09 Executed-Old.pdf,BS CA- MSA & DxCG SOW 6-26-09 Executed-Old.pdf,MSA,True,--,Fully-Executed/Complete,BSCA- MSA 1- Performance Analytics,Ashlyn Kelly (Non User),,2009-11-16 20:49:08,2009-06-26,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/00003670/BS CA- MSA & DxCG SOW 6-26-09 Executed-Old.pdf,DxCG,Verisk Health Inc. License Agreement
66846,Blue Shield of California,s3://ml-legal-restricted/contract-docs/66846/14432_Blue Shield of CA Amendment 1 to LOA eff 05 29 07.pdf,14432_Blue Shield of CA Amendment 1 to LOA eff 05 29 07.pdf,Amendment,True,--,Fully-Executed/Complete,Blue Shield of CA Amendment 1 to LOA eff 05 29 07 (CI CID 6719 Amnd),Rebecca Lissing,Dynamics SVC,2022-01-14 00:10:36,2007-05-29,Client,64562.0,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/66846/14432_Blue Shield of CA Amendment 1 to LOA eff 05 29 07.pdf,HIBIS,Amendment No.1 To Letter of Agreement
64562,Blue Shield of California,s3://ml-legal-restricted/contract-docs/64562/14431_Blue Shield of CA Agreement (Prudent) No 10681 eff 033007.pdf,14431_Blue Shield of CA Agreement (Prudent) No 10681 eff 033007.pdf,MSA,True,--,Fully-Executed/Complete,Blue Shield of CA Agreement (Prudent Rx) No 10681 eff 033007 (CI CID 6718),Dynamics SVC,Dynamics SVC,2021-11-29 20:13:59,2007-03-30,Client,,Payment Integrity,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/64562/14431_Blue Shield of CA Agreement (Prudent) No 10681 eff 033007.pdf,Clinical Claim Review,CONSULTING AGREEMENT
77705,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/77705/BSR - Cotiviti - LOE - AS - 01132025 - Dynamics_77705.pdf,BSR - Cotiviti - LOE - AS - 01132025 - Dynamics_77705.pdf,SOW,True,--,Fully-Executed/Complete,BSR LOE Project Reboot support,Amanda Finn,Adam Speer,2025-01-10 13:53:17,2025-01-13,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/77705/BSR - Cotiviti - LOE - AS - 01132025 - Dynamics_77705.pdf,,Letter of engagement for secondment
76295,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/76295/B B S R & Associates LLP - Cotiviti - SOW - MV - 12232024 - 76295.pdf,B B S R & Associates LLP - Cotiviti - SOW - MV - 12232024 - 76295.pdf,SOW,True,--,Fully-Executed/Complete,2024-2026 Tax and Regulatory Advisory Services,Amanda Finn,Mahalakshmi Vyakaranam,2024-12-13 16:00:12,2024-12-19,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/76295/B B S R & Associates LLP - Cotiviti - SOW - MV - 12232024 - 76295.pdf,,Engagement letter for tax and regulatory services to Cotiviti India Private Limited
78237,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78237/Addendum_BSR_Cotiviti for GST Appeal HYD  Pune FY 2018-19.pdf,Addendum_BSR_Cotiviti for GST Appeal HYD  Pune FY 2018-19.pdf,Addendum,True,--,Fully-Executed/Complete,Addendum,Dynamics SVC,Adam Speer,2025-02-04 06:11:54,2024-05-01,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78237/Addendum_BSR_Cotiviti for GST Appeal HYD  Pune FY 2018-19.pdf,,Addendum
78240,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78240/Cotiviti Addendum for GST notice FY2018-19 (004).pdf,Cotiviti Addendum for GST notice FY2018-19 (004).pdf,Addendum,True,--,Fully-Executed/Complete,Addendum,Dynamics SVC,Adam Speer,2025-02-04 06:11:56,2024-02-26,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78240/Cotiviti Addendum for GST notice FY2018-19 (004).pdf,,Addendum
78244,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78244/KPMG Letter of Engagement_FY 2021-22 & FY 2022-23.pdf,KPMG Letter of Engagement_FY 2021-22 & FY 2022-23.pdf,Other,True,--,Fully-Executed/Complete,Engagement Letter,Dynamics SVC,Adam Speer,2025-02-04 06:11:58,2022-10-13,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78244/KPMG Letter of Engagement_FY 2021-22 & FY 2022-23.pdf,,Engagement Letter
78241,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78241/Cotiviti Addendum for GST notice Hyderabad_BSR.pdf,Cotiviti Addendum for GST notice Hyderabad_BSR.pdf,Addendum,True,--,Fully-Executed/Complete,Addendum,Dynamics SVC,Adam Speer,2025-02-04 06:11:56,2022-09-12,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78241/Cotiviti Addendum for GST notice Hyderabad_BSR.pdf,,Addendum
78239,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78239/Cotiviti Addendum for Deemed export advisory_B S R  Co. LLP.pdf,Cotiviti Addendum for Deemed export advisory_B S R  Co. LLP.pdf,Addendum,True,--,Fully-Executed/Complete,Addendum,Dynamics SVC,Adam Speer,2025-02-04 06:11:55,2022-05-20,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78239/Cotiviti Addendum for Deemed export advisory_B S R  Co. LLP.pdf,,Addendum
78243,BSR & Co LLP,s3://ml-legal-restricted/contract-docs/78243/Engagement Letter for tax compliance services_B S R & Co. LLP_ 13-July 2021.pdf,Engagement Letter for tax compliance services_B S R & Co. LLP_ 13-July 2021.pdf,Other,True,--,Fully-Executed/Complete,Engagement Letter,Dynamics SVC,Adam Speer,2025-02-04 06:11:57,2021-07-13,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78243/Engagement Letter for tax compliance services_B S R & Co. LLP_ 13-July 2021.pdf,,Engagement Letter
76725,CPAS Technologies Private Limited,s3://ml-legal-restricted/contract-docs/76725/SA_03052022_CPAS TECHNOLOGIES PRIVATE LIMITED_HYD_May-30-2022.pdf,SA_03052022_CPAS TECHNOLOGIES PRIVATE LIMITED_HYD_May-30-2022.pdf,MSA,True,--,Fully-Executed/Complete,Master Services Agreement,Dynamics SVC,Adam Speer,2025-01-10 06:03:33,2022-05-30,Vendor,,,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/76725/SA_03052022_CPAS TECHNOLOGIES PRIVATE LIMITED_HYD_May-30-2022.pdf,,Master Services Agreement
78700,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78700/Valve Care - Cotiviti - DUA - TE - 06092025 - Dynamics_78700.pdf,Valve Care - Cotiviti - DUA - TE - 06092025 - Dynamics_78700.pdf,DUA,True,--,Fully-Executed/Complete,"AJG - Value Care Management Services, LLC Global - DUA - 0325",Ian Reese,Timothy Ellebracht,2025-03-18 14:41:31,2025-06-09,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78700/Valve Care - Cotiviti - DUA - TE - 06092025 - Dynamics_78700.pdf,Medical Intelligence,DATA RELEASE CONFIDENTIALITY AGREEMENT
78220,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78220/BCBSSC - Cotiviti - DUA - TE - 05292025 - Dynamics_78220.pdf,BCBSSC - Cotiviti - DUA - TE - 05292025 - Dynamics_78220.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Ardan - BCBSSC - DUA - 1224,Ian Reese,Timothy Ellebracht,2025-02-03 15:03:44,2025-05-29,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78220/BCBSSC - Cotiviti - DUA - TE - 05292025 - Dynamics_78220.pdf,Medical Intelligence,NON-DISCLOSURE AGREEMENT
79119,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/79119/Elevance Health - Cotiviti - DUA - TE - 05162025 - Dynamics_79119.pdf,Elevance Health - Cotiviti - DUA - TE - 05162025 - Dynamics_79119.pdf,DUA,True,--,Fully-Executed/Complete,"AJG - Medpace, Inc. - Anthem - DRSF -05_06_25",Ian Reese,Timothy Ellebracht,2025-05-07 13:11:10,2025-05-16,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/79119/Elevance Health - Cotiviti - DUA - TE - 05162025 - Dynamics_79119.pdf,Medical Intelligence,DATA RELEASE SPECIFICATIONS FORM
78888,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78888/VCMS - Cotiviti - DUA - TE - 06042025 - Dynamics_78888.pdf,VCMS - Cotiviti - DUA - TE - 06042025 - Dynamics_78888.pdf,DUA,True,--,Fully-Executed/Complete,Banner Engineering Corp - Value Care Management Services - DRSF - 03_18_25,Ian Reese,Timothy Ellebracht,2025-04-11 14:44:46,2025-05-06,Client,78700.0,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78888/VCMS - Cotiviti - DUA - TE - 06042025 - Dynamics_78888.pdf,Medical Intelligence,DATA RELEASE SPECIFICATIONS FORM
78897,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78897/UHCS - Cotiviti - NDA - AR - 04172025 - Dynamics_78897.pdf,UHCS - Cotiviti - NDA - AR - 04172025 - Dynamics_78897.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Vivie - UHC - DUA - 0425,Ian Reese,Altaf Rather,2025-04-11 19:49:52,2025-04-11,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78897/UHCS - Cotiviti - NDA - AR - 04172025 - Dynamics_78897.pdf,Medical Intelligence,Non-Disclosure Agreement
78866,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78866/Banner Engineering Corp - Cotiviti - NDA - AR - 04112025 - Dynamics_78866.pdf,Banner Engineering Corp - Cotiviti - NDA - AR - 04112025 - Dynamics_78866.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Banner Engineering Corp - UHC - DUA - 0425,Ian Reese,Altaf Rather,2025-04-08 14:09:16,2025-04-07,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78866/Banner Engineering Corp - Cotiviti - NDA - AR - 04112025 - Dynamics_78866.pdf,Medical Intelligence,Non-Disclosure Agreement
78626,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78626/Gallagher - Cotiviti - DUA - TE - 04012025 - Dynamics_78626.pdf,Gallagher - Cotiviti - DUA - TE - 04012025 - Dynamics_78626.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Larry H Miller Senior Health - Regence - DUA - 0325,Ian Reese,Timothy Ellebracht,2025-03-10 18:26:22,2025-04-01,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78626/Gallagher - Cotiviti - DUA - TE - 04012025 - Dynamics_78626.pdf,Medical Intelligence,DATA EXTRACT AND CONFIDENTIALITY AGREEMENT
78625,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78625/GallagherBS - Cotiviti - DUA - TE - 03182025 - Dynamics_78625.pdf,GallagherBS - Cotiviti - DUA - TE - 03182025 - Dynamics_78625.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Larry H Miller Company - Regence - DUA - 0325,Ian Reese,Timothy Ellebracht,2025-03-10 18:09:12,2025-03-18,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78625/GallagherBS - Cotiviti - DUA - TE - 03182025 - Dynamics_78625.pdf,Medical Intelligence,DATA EXTRACT AND CONFIDENTIALITY AGREEMENT
78692,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/78692/UMR - Cotiviti - NDA - AR - 03182025 - Dynamics_78692.pdf,UMR - Cotiviti - NDA - AR - 03182025 - Dynamics_78692.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Banner Engineering Corp - UMR - DUA - 0325,Ian Reese,Altaf Rather,2025-03-17 17:03:09,2025-03-14,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/78692/UMR - Cotiviti - NDA - AR - 03182025 - Dynamics_78692.pdf,Medical Intelligence,Non-Disclosure Agreement
75233,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75233/Gallagher Benefit Services - Cotiviti - NDA - TE - 02172025 - Dynamics_75233.pdf,Gallagher Benefit Services - Cotiviti - NDA - TE - 02172025 - Dynamics_75233.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Boar’s Head Provisions Co. Inc. - BCBSSC - DUA 0724,Ian Reese,Timothy Ellebracht,2024-07-24 16:13:46,2025-02-17,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75233/Gallagher Benefit Services - Cotiviti - NDA - TE - 02172025 - Dynamics_75233.pdf,Medical Intelligence,Non-Disclosure Agreement
75327,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75327/Arthur - Cotiviti - DUA - TE - 02122025 - Dynamics_75327.pdf,Arthur - Cotiviti - DUA - TE - 02122025 - Dynamics_75327.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Independent Health’s Pharmacy Benefit Dimensions - Global - DUA,Ian Reese,Timothy Ellebracht,2024-08-05 13:14:25,2025-02-01,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75327/Arthur - Cotiviti - DUA - TE - 02122025 - Dynamics_75327.pdf,Medical Intelligence,MUTUAL NON-DISCLOSURE AND CONFIDENTIALITY AGREEMENT
75746,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75746/Blue Cross and Blue Shield of South Carolina - Cotiviti - DUA - TE - 06012025 - Dynamics_75746.pdf,Blue Cross and Blue Shield of South Carolina - Cotiviti - DUA - TE - 06012025 - Dynamics_75746.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Aiken County - Optum- DUA 0924,Ian Reese,Timothy Ellebracht,2024-10-01 12:24:10,2025-01-06,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75746/Blue Cross and Blue Shield of South Carolina - Cotiviti - DUA - TE - 06012025 - Dynamics_75746.pdf,Medical Intelligence,INDEMNIFICATION AGREEMENT FOR SELF-INSURED GROUP HEALTH PLAN ACCESS TO PHARMACY CLAIMS INFORMATION
75737,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75737/Gallagher Benefit Services - Cotiviti - NDA - TE - 12062024 - Dynamics_75737.pdf,Gallagher Benefit Services - Cotiviti - NDA - TE - 12062024 - Dynamics_75737.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Aiken County - BCBSSC - DUA 0924,Ian Reese,Timothy Ellebracht,2024-09-27 22:17:17,2024-12-06,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75737/Gallagher Benefit Services - Cotiviti - NDA - TE - 12062024 - Dynamics_75737.pdf,Medical Intelligence,Non-Disclosure Agreement
76308,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/76308/UMR - Cotiviti - DUA - 01032025 - Dynamics_76308.pdf,UMR - Cotiviti - DUA - 01032025 - Dynamics_76308.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Pinellas County Government - UMR - DUA - 1224,Ian Reese,Altaf Rather,2024-12-17 16:12:51,2024-12-05,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/76308/UMR - Cotiviti - DUA - 01032025 - Dynamics_76308.pdf,Medical Intelligence,Non-Disclosure Agreement
75908,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75908/Arthur - Cotiviti - DUA - AR - 11052024 - Dynamics_75908.pdf,Arthur - Cotiviti - DUA - AR - 11052024 - Dynamics_75908.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Walker Methodist - UMR - 1024,Ian Reese,Altaf Rather,2024-10-22 21:54:23,2024-10-21,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75908/Arthur - Cotiviti - DUA - AR - 11052024 - Dynamics_75908.pdf,Medical Intelligence,Non-Disclosure Agreement
75459,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75459/Gallagher Benefit Services - Cotiviti - DUA - TE - 10152024 - Dynamics_75459.pdf,Gallagher Benefit Services - Cotiviti - DUA - TE - 10152024 - Dynamics_75459.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Varex Imaging Corporation - Regence BCBS - DUA - 0824,Ian Reese,Timothy Ellebracht,2024-08-20 21:43:26,2024-10-15,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75459/Gallagher Benefit Services - Cotiviti - DUA - TE - 10152024 - Dynamics_75459.pdf,Medical Intelligence,Data Extract and Confidentiality Agreement
75853,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75853/UMR - Cotiviti - NDA - AR - 10182024 - Dynamics_75853.pdf,UMR - Cotiviti - NDA - AR - 10182024 - Dynamics_75853.pdf,DUA,True,--,Fully-Executed/Complete,GBS - Ellsworth Adhesives - UMR DUA - 1024,Ian Reese,Altaf Rather,2024-10-15 18:31:47,2024-10-07,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75853/UMR - Cotiviti - NDA - AR - 10182024 - Dynamics_75853.pdf,Medical Intelligence,Non-Disclosure Agreement
75329,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75329/GBS - Cotiviti - DUA - TE - 01032025 - Dynamics_75329.pdf,GBS - Cotiviti - DUA - TE - 01032025 - Dynamics_75329.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Town of Mount Pleasant - Proactive MD Management Services - DUA - 0824,Ian Reese,Timothy Ellebracht,2024-08-05 14:19:45,2024-10-04,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75329/GBS - Cotiviti - DUA - TE - 01032025 - Dynamics_75329.pdf,Medical Intelligence,AGREEMENT FOR THE EXCHANGE OF INFORMATION
75824,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75824/UHCS - Cotiviti - NDA - AR - 10182024 - Dynamics_75824.pdf,UHCS - Cotiviti - NDA - AR - 10182024 - Dynamics_75824.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Luminar Technologies - UHC - 0924,Ian Reese,Altaf Rather,2024-10-10 14:03:44,2024-09-24,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75824/UHCS - Cotiviti - NDA - AR - 10182024 - Dynamics_75824.pdf,Medical Intelligence,Non-Disclosure Agreement
75113,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75113/Arthur J Gallagher & Co. - Cotiviti - DUA - TE - 09172024 - Dynamics_75113.pdf,Arthur J Gallagher & Co. - Cotiviti - DUA - TE - 09172024 - Dynamics_75113.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Collective Health - HCSC - DUA 0724,Ian Reese,Timothy Ellebracht,2024-07-08 01:26:45,2024-09-17,Client,74656.0,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75113/Arthur J Gallagher & Co. - Cotiviti - DUA - TE - 09172024 - Dynamics_75113.pdf,Medical Intelligence,EXHIBIT A-1 REQUEST AND CONSENT TO DISCLOSE CONFIDENTIAL INFORMATION TO A THIRD PARTY
75649,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75649/Arthur - Cotiviti - DUA - TE - 11182024 - Dynamics_75649.pdf,Arthur - Cotiviti - DUA - TE - 11182024 - Dynamics_75649.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Save-Rx Global - DUA 0924,Ian Reese,Timothy Ellebracht,2024-09-16 19:34:52,2024-09-12,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75649/Arthur - Cotiviti - DUA - TE - 11182024 - Dynamics_75649.pdf,Medical Intelligence,NON-DISCLOSURE AND CONFIDENTIALITY AGREEMENT
75142,Arthur J Gallagher & Co.,s3://ml-legal-restricted/contract-docs/75142/Arthur - Cotiviti - DUA - TE - 09092024 - Dynamics_75142.pdf,Arthur - Cotiviti - DUA - TE - 09092024 - Dynamics_75142.pdf,DUA,True,--,Fully-Executed/Complete,AJG - Medela - HCSC - DUA - 0724,Ian Reese,Timothy Ellebracht,2024-07-11 16:28:38,2024-09-09,Client,,Performance Analytics,https://cotiviti.sharepoint.com/sites/crmdocs/avtx_legalcontract/75142/Arthur - Cotiviti - DUA - TE - 09092024 - Dynamics_75142.pdf,Medical Intelligence,EXHIBIT A-1: REQUEST AND CONSENT TO DISCLOSE CONFIDENTIAL INFORMATION TO A THIRD PARTY
